person_age,person_gender,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
26.0,1,242034.0,3,1,13965.0,7.93,0.06,5.0,620,0,0
20.0,1,139716.0,0,1,9625.0,10.74,0.07,3.0,624,1,0
23.0,0,169638.0,4,1,12000.0,8.49,0.07,3.0,700,1,0
29.0,1,38785.0,3,0,4293.0,9.96,0.11,6.0,595,1,0
24.0,0,48385.0,3,1,1325.0,6.62,0.03,2.0,690,1,0
27.0,1,61086.0,1,1,12000.0,9.32,0.2,8.0,665,1,0
28.0,1,32186.0,7,0,2500.0,12.75,0.08,7.0,667,1,0
31.0,1,44020.0,8,0,13000.0,20.0,0.3,5.0,612,0,1
30.0,1,74306.0,6,1,9000.0,11.08,0.12,6.0,663,1,0
23.0,1,144676.0,1,1,10000.0,7.51,0.07,3.0,582,1,0
22.0,0,102986.0,2,1,5000.0,12.61,0.05,2.0,656,1,0
31.0,1,75707.0,3,0,3600.0,15.95,0.05,9.0,716,0,1
22.0,1,66854.0,2,0,2500.0,14.35,0.04,4.0,696,0,0
35.0,1,185611.0,14,1,24000.0,7.9,0.13,10.0,607,1,0
24.0,0,31144.0,6,0,4000.0,9.45,0.13,3.0,648,1,0
35.0,1,68392.0,15,0,10000.0,12.42,0.15,5.0,619,1,0
32.0,0,66146.0,8,0,20000.0,10.96,0.3,7.0,707,0,1
22.0,1,55990.0,0,0,11000.0,7.49,0.2,4.0,600,0,0
29.0,0,63555.0,8,0,4500.0,9.91,0.07,10.0,609,1,0
27.0,1,27386.0,3,0,6500.0,16.35,0.24,7.0,683,0,1
25.0,0,148934.0,5,0,12000.0,9.63,0.08,2.0,700,1,0
27.0,0,46949.0,4,0,5000.0,9.63,0.11,10.0,662,0,0
22.0,0,27520.0,1,0,2000.0,7.29,0.07,3.0,604,0,0
25.0,1,115940.0,3,0,17500.0,11.71,0.15,2.0,622,1,0
27.0,0,84899.0,1,0,2200.0,10.74,0.03,8.0,669,0,0
25.0,0,20868.0,0,0,1500.0,6.91,0.07,4.0,574,1,0
23.0,1,54744.0,2,0,19600.0,9.91,0.36,2.0,634,0,1
24.0,1,51985.0,3,0,16000.0,11.71,0.31,3.0,551,0,1
25.0,1,122181.0,2,1,17000.0,11.71,0.14,3.0,585,0,0
22.0,0,77569.0,1,1,6625.0,6.62,0.09,2.0,649,1,0
24.0,1,91288.0,0,1,5500.0,11.86,0.06,4.0,545,0,0
26.0,0,141401.0,4,1,7200.0,10.74,0.05,4.0,658,1,0
22.0,0,45203.0,4,0,7500.0,14.84,0.17,3.0,596,0,0
37.0,0,48504.0,14,0,11500.0,13.48,0.24,15.0,658,1,0
23.0,1,66788.0,0,0,4000.0,9.32,0.06,3.0,628,1,0
22.0,1,15307.0,0,0,4146.0,13.57,0.27,4.0,661,0,1
25.0,0,82575.0,6,0,10800.0,10.74,0.13,2.0,649,1,0
29.0,1,49954.0,9,0,2700.0,11.71,0.05,7.0,685,1,0
35.0,0,241095.0,9,1,3007.0,7.3,0.01,10.0,611,1,0
27.0,1,64266.0,5,0,4000.0,17.39,0.06,7.0,658,1,0
26.0,1,38663.0,3,0,2464.0,16.67,0.06,5.0,604,0,1
24.0,1,66135.0,1,0,35000.0,14.27,0.53,4.0,586,0,1
37.0,0,37133.0,14,0,8875.0,10.59,0.24,11.0,676,1,0
23.0,1,90990.0,0,1,14400.0,6.03,0.16,4.0,670,1,0
25.0,0,57554.0,5,0,8500.0,10.56,0.15,4.0,688,1,0
26.0,1,117297.0,4,0,21000.0,11.01,0.18,3.0,570,1,0
27.0,1,29844.0,9,0,10000.0,13.23,0.34,8.0,558,0,1
37.0,1,68620.0,16,1,15879.0,8.5,0.23,12.0,595,1,0
25.0,1,73949.0,4,1,15000.0,14.65,0.2,3.0,666,1,0
25.0,1,87409.0,0,1,10000.0,14.27,0.11,3.0,521,0,1
34.0,1,55599.0,11,0,23500.0,11.36,0.42,9.0,723,0,1
27.0,1,90527.0,1,1,10000.0,14.82,0.11,4.0,655,0,1
33.0,1,65676.0,8,0,1457.0,14.69,0.02,9.0,567,0,1
30.0,0,51285.0,5,0,5000.0,11.01,0.1,7.0,629,0,0
23.0,0,145011.0,1,0,12000.0,11.71,0.08,4.0,612,1,0
22.0,0,67734.0,1,1,6000.0,7.88,0.09,4.0,632,1,0
23.0,0,210720.0,2,1,7200.0,8.38,0.03,3.0,624,1,0
28.0,1,148326.0,8,1,4000.0,8.59,0.03,5.0,654,1,0
35.0,1,157292.0,15,1,9000.0,12.73,0.06,8.0,630,1,0
25.0,1,21806.0,5,0,3000.0,11.83,0.14,4.0,650,0,1
42.0,1,220815.0,23,1,20000.0,12.61,0.09,17.0,747,0,0
25.0,0,87738.0,2,1,25000.0,11.89,0.28,2.0,706,1,0
29.0,0,72837.0,9,1,10000.0,10.99,0.14,10.0,574,1,0
30.0,1,102873.0,5,0,10000.0,13.16,0.1,10.0,655,1,0
22.0,0,48818.0,0,1,4800.0,11.01,0.1,2.0,635,0,0
24.0,0,154282.0,0,1,12000.0,8.44,0.08,4.0,666,1,0
26.0,0,93903.0,3,0,15000.0,10.0,0.16,3.0,657,1,0
24.0,0,70474.0,0,1,3500.0,7.68,0.05,2.0,643,0,0
24.0,1,35702.0,3,0,5500.0,11.09,0.15,3.0,545,1,0
31.0,1,114097.0,11,0,12000.0,14.91,0.11,8.0,677,0,0
22.0,1,57634.0,2,0,5550.0,7.49,0.1,4.0,634,1,0
32.0,1,27147.0,10,0,5500.0,14.72,0.2,7.0,579,1,0
26.0,0,60806.0,6,0,7150.0,12.69,0.12,2.0,670,1,0
23.0,0,71934.0,0,0,7500.0,6.54,0.1,2.0,672,1,0
23.0,1,49086.0,0,0,2000.0,11.01,0.04,2.0,641,0,0
26.0,1,63335.0,6,1,3000.0,10.01,0.05,4.0,631,1,0
29.0,1,74099.0,8,0,15000.0,14.96,0.2,8.0,555,0,1
24.0,0,73028.0,3,0,4800.0,6.54,0.07,4.0,504,1,0
22.0,0,18876.0,0,0,4950.0,8.9,0.26,4.0,680,0,1
22.0,1,23799.0,0,0,3000.0,13.06,0.13,2.0,670,0,1
29.0,1,107738.0,6,0,28800.0,7.49,0.27,6.0,481,0,1
25.0,1,35703.0,1,0,2500.0,12.84,0.07,3.0,616,0,1
23.0,1,51327.0,0,0,10000.0,15.58,0.19,3.0,634,0,1
31.0,0,24784.0,8,1,6400.0,5.42,0.26,6.0,548,1,0
25.0,1,27710.0,4,0,3988.0,11.34,0.14,4.0,550,0,1
25.0,0,91104.0,6,1,15000.0,9.78,0.16,4.0,684,1,0
30.0,1,87344.0,7,1,6532.0,9.81,0.07,7.0,663,1,0
29.0,1,93574.0,5,1,2275.0,10.15,0.02,10.0,603,1,0
32.0,0,37198.0,10,1,6000.0,15.31,0.16,8.0,672,1,0
22.0,1,57007.0,0,1,15000.0,12.86,0.26,4.0,622,0,1
24.0,0,90852.0,0,1,15000.0,11.01,0.17,2.0,576,1,0
24.0,1,29763.0,0,1,8000.0,9.19,0.27,4.0,576,1,0
26.0,0,100305.0,4,0,12000.0,6.91,0.12,4.0,675,1,0
26.0,0,72557.0,3,1,12000.0,6.62,0.17,4.0,662,1,0
37.0,0,32938.0,15,0,2000.0,13.16,0.06,16.0,621,0,0
32.0,1,38350.0,10,0,3629.0,14.75,0.09,11.0,679,0,1
22.0,1,60836.0,0,0,6000.0,10.7,0.1,2.0,662,0,0
40.0,0,66930.0,17,1,6000.0,9.76,0.09,14.0,727,0,1
28.0,0,133815.0,0,1,25000.0,19.79,0.19,5.0,645,0,1
39.0,1,77802.0,17,0,4800.0,12.73,0.06,11.0,702,0,0
39.0,0,97064.0,18,1,5600.0,13.43,0.06,13.0,641,0,0
25.0,1,70728.0,3,0,6900.0,7.66,0.1,4.0,547,1,0
29.0,0,89888.0,3,0,16000.0,13.11,0.18,5.0,673,0,1
40.0,1,101912.0,18,1,17925.0,14.26,0.18,16.0,605,1,0
22.0,1,30385.0,0,1,10000.0,11.01,0.33,2.0,645,1,0
37.0,1,63561.0,12,1,15000.0,11.01,0.24,14.0,647,1,0
23.0,0,53734.0,1,1,15000.0,12.18,0.28,3.0,521,0,1
23.0,1,73290.0,0,1,10000.0,11.01,0.14,3.0,648,0,0
35.0,0,125926.0,13,0,3000.0,11.58,0.02,6.0,667,0,0
23.0,1,87594.0,1,1,12000.0,13.61,0.14,4.0,669,0,1
27.0,0,78799.0,2,1,4500.0,11.99,0.06,10.0,594,1,0
35.0,0,240656.0,13,1,14110.0,8.49,0.06,13.0,635,0,0
25.0,1,52590.0,0,0,12000.0,8.9,0.23,2.0,599,0,0
32.0,0,30586.0,14,0,9600.0,7.14,0.31,9.0,720,0,1
22.0,0,110152.0,2,0,8000.0,6.92,0.07,4.0,606,1,0
22.0,1,93304.0,0,1,21000.0,11.48,0.23,3.0,580,1,0
23.0,0,77101.0,0,0,6000.0,13.22,0.08,4.0,591,1,0
23.0,0,47451.0,2,0,1200.0,15.95,0.03,2.0,666,0,1
23.0,1,28773.0,0,1,6000.0,16.0,0.21,2.0,657,1,0
34.0,1,32818.0,13,1,4400.0,10.59,0.13,8.0,676,0,0
28.0,1,29244.0,4,1,3000.0,6.91,0.1,5.0,629,1,0
36.0,1,78999.0,18,1,4000.0,13.48,0.05,12.0,713,1,0
30.0,1,161778.0,5,1,5600.0,11.01,0.03,5.0,660,1,0
32.0,0,47079.0,6,0,6350.0,5.79,0.13,6.0,688,1,0
41.0,1,282175.0,16,1,25000.0,15.7,0.09,16.0,587,0,1
26.0,1,156728.0,4,1,10000.0,6.28,0.06,2.0,672,1,0
23.0,0,49164.0,2,0,2675.0,8.07,0.05,4.0,547,1,0
31.0,0,70421.0,13,1,14500.0,13.06,0.21,7.0,669,0,0
32.0,0,58696.0,10,1,2500.0,7.85,0.04,9.0,643,0,0
28.0,0,121070.0,4,1,18000.0,13.99,0.15,6.0,562,1,0
31.0,0,72883.0,8,0,15000.0,11.12,0.21,5.0,637,1,0
25.0,1,75644.0,2,1,10000.0,7.88,0.13,3.0,637,1,0
26.0,1,21966.0,1,0,6000.0,10.99,0.27,3.0,687,0,1
30.0,0,49212.0,5,0,4500.0,14.26,0.09,6.0,688,0,0
25.0,1,53098.0,3,0,4500.0,6.76,0.08,2.0,628,0,0
28.0,0,43108.0,5,0,6000.0,11.89,0.14,10.0,582,1,0
24.0,0,41988.0,0,1,5100.0,14.35,0.12,4.0,612,1,0
42.0,1,85319.0,16,0,12000.0,11.01,0.14,12.0,683,1,0
37.0,1,65894.0,19,0,5416.0,13.87,0.08,17.0,651,0,1
42.0,1,96956.0,21,1,5000.0,11.99,0.05,17.0,638,1,0
24.0,1,84875.0,6,0,1500.0,14.42,0.02,4.0,666,0,1
24.0,1,104032.0,2,1,8000.0,11.1,0.08,2.0,697,0,0
26.0,1,46952.0,7,0,7500.0,17.58,0.16,2.0,602,1,0
22.0,0,35574.0,1,1,10000.0,7.49,0.28,2.0,679,0,0
25.0,0,54667.0,3,0,14500.0,12.26,0.27,3.0,649,0,1
23.0,0,168877.0,2,1,3500.0,5.79,0.02,3.0,623,0,0
24.0,0,36991.0,2,0,5300.0,15.28,0.14,3.0,640,0,1
36.0,1,148581.0,14,1,2500.0,14.91,0.02,14.0,581,0,1
24.0,1,221195.0,1,1,20235.0,11.84,0.09,4.0,708,0,0
23.0,0,52730.0,0,1,13000.0,15.95,0.25,2.0,601,1,0
25.0,1,35944.0,2,0,3000.0,6.62,0.08,3.0,666,0,1
26.0,1,228774.0,3,1,20000.0,12.18,0.09,4.0,669,1,0
23.0,1,44444.0,0,0,5000.0,6.17,0.11,2.0,612,1,0
43.0,1,40771.0,18,0,6000.0,15.62,0.15,14.0,637,0,1
38.0,1,142513.0,16,1,12000.0,11.01,0.08,17.0,674,0,0
25.0,1,91006.0,3,0,10664.0,9.62,0.12,7.0,675,1,0
35.0,1,173501.0,10,1,8000.0,10.62,0.05,7.0,644,0,0
23.0,0,49380.0,1,1,12000.0,11.14,0.24,3.0,655,1,0
39.0,1,173423.0,17,1,25000.0,11.52,0.14,11.0,626,1,0
23.0,1,69390.0,2,1,12000.0,10.21,0.17,2.0,618,1,0
21.0,1,50089.0,0,1,3000.0,5.79,0.06,4.0,632,1,0
24.0,1,25209.0,5,0,3188.0,13.57,0.13,4.0,638,0,1
30.0,1,301156.0,9,1,15000.0,15.99,0.05,8.0,583,1,0
25.0,1,73109.0,6,0,3000.0,14.07,0.04,3.0,648,0,0
31.0,0,72959.0,10,0,12000.0,7.49,0.16,10.0,687,0,0
29.0,1,144987.0,5,0,17500.0,12.87,0.12,5.0,667,1,0
28.0,1,52872.0,4,1,13800.0,6.91,0.26,6.0,655,1,0
21.0,1,73216.0,0,1,6000.0,10.62,0.08,4.0,633,1,0
36.0,0,54759.0,11,0,20000.0,11.38,0.37,14.0,677,0,1
27.0,1,50997.0,6,0,10000.0,11.09,0.2,6.0,567,1,0
36.0,1,37841.0,18,0,8000.0,14.11,0.21,14.0,730,0,1
23.0,0,93805.0,0,0,3000.0,9.63,0.03,2.0,661,0,0
53.0,1,366923.0,31,0,5000.0,8.88,0.01,29.0,699,1,0
24.0,0,63570.0,1,1,5000.0,8.99,0.08,2.0,576,1,0
29.0,1,168839.0,7,1,10000.0,12.13,0.06,7.0,615,1,0
29.0,1,84879.0,7,1,25000.0,15.62,0.29,9.0,652,1,0
25.0,0,65376.0,3,0,12000.0,16.77,0.18,2.0,603,0,1
27.0,1,57951.0,7,0,10000.0,10.69,0.17,7.0,582,1,0
34.0,1,58424.0,13,0,7000.0,13.08,0.12,8.0,646,0,1
28.0,0,109137.0,5,0,7000.0,12.87,0.06,10.0,673,0,0
35.0,1,124196.0,10,0,9268.0,14.91,0.07,10.0,710,0,1
34.0,1,483174.0,12,1,12846.0,7.6,0.03,8.0,491,1,0
44.0,1,43471.0,16,0,4500.0,14.59,0.1,11.0,455,0,1
33.0,0,87109.0,10,1,4250.0,5.42,0.05,5.0,633,1,0
23.0,1,44280.0,1,0,3700.0,9.25,0.08,2.0,562,1,0
22.0,0,70625.0,0,0,1500.0,5.42,0.02,2.0,539,1,0
22.0,1,59788.0,1,1,7834.0,15.23,0.13,3.0,585,0,1
24.0,1,103083.0,4,1,7750.0,11.12,0.08,4.0,655,1,0
21.0,1,72617.0,1,0,5000.0,8.49,0.07,4.0,643,1,0
29.0,1,126842.0,5,1,12000.0,7.88,0.09,7.0,593,1,0
24.0,0,108965.0,0,1,8481.0,6.79,0.08,4.0,629,0,0
24.0,1,39534.0,4,1,3514.0,14.19,0.09,3.0,626,1,0
24.0,0,48902.0,3,0,12898.0,13.08,0.26,5.0,689,0,1
25.0,1,87268.0,4,1,11200.0,9.54,0.13,3.0,659,1,0
21.0,1,81754.0,3,1,20000.0,17.74,0.24,2.0,715,0,1
25.0,1,52048.0,1,0,3000.0,10.71,0.06,2.0,712,1,0
37.0,1,48834.0,15,1,15000.0,11.48,0.31,17.0,614,1,0
27.0,1,81067.0,4,0,8050.0,14.72,0.1,9.0,725,0,0
39.0,1,110350.0,16,1,4181.0,10.21,0.04,14.0,677,0,0
27.0,1,119332.0,3,1,10096.0,9.24,0.08,5.0,646,0,0
27.0,0,51224.0,6,1,20000.0,12.84,0.39,7.0,629,1,0
23.0,1,35716.0,3,1,2000.0,13.16,0.06,3.0,548,1,0
25.0,0,123338.0,3,1,6975.0,9.91,0.06,3.0,630,1,0
41.0,1,100294.0,21,1,3000.0,11.83,0.03,12.0,594,1,0
35.0,1,102916.0,10,0,3600.0,7.51,0.03,7.0,635,1,0
28.0,0,52328.0,7,1,15000.0,6.03,0.29,5.0,553,1,0
25.0,1,71989.0,1,0,15000.0,16.45,0.21,4.0,648,0,1
26.0,0,49206.0,3,0,3600.0,7.52,0.07,4.0,664,1,0
27.0,0,27797.0,3,0,1000.0,14.84,0.04,5.0,628,1,0
26.0,1,96947.0,4,0,25000.0,13.61,0.26,4.0,645,0,1
30.0,1,70643.0,6,0,20000.0,14.72,0.28,5.0,696,0,1
34.0,0,23920.0,8,0,5000.0,6.99,0.21,7.0,676,0,1
22.0,0,20188.0,0,0,4750.0,13.16,0.24,3.0,687,0,1
29.0,0,45671.0,5,1,4800.0,10.36,0.11,7.0,615,1,0
23.0,1,87740.0,2,1,9000.0,6.76,0.1,2.0,631,1,0
25.0,1,103036.0,3,1,2800.0,7.49,0.03,3.0,671,1,0
23.0,0,70798.0,1,1,4000.0,8.0,0.06,3.0,656,1,0
23.0,1,106532.0,3,1,25000.0,15.59,0.23,3.0,586,0,1
22.0,0,61117.0,0,0,7500.0,8.32,0.12,2.0,543,1,0
32.0,0,31109.0,10,1,5000.0,16.32,0.16,9.0,642,1,0
26.0,1,53670.0,5,0,4600.0,13.99,0.09,3.0,658,0,1
35.0,1,46602.0,12,0,8000.0,11.01,0.17,6.0,645,0,0
28.0,1,137940.0,4,1,26000.0,8.49,0.19,5.0,647,1,0
25.0,0,37973.0,2,0,11000.0,13.72,0.29,2.0,540,0,1
25.0,0,76739.0,3,0,3873.0,11.84,0.05,4.0,612,1,0
32.0,1,52525.0,6,1,12000.0,7.88,0.23,7.0,641,1,0
40.0,0,106514.0,19,1,8000.0,9.37,0.08,11.0,640,0,0
56.0,1,84787.0,32,1,15000.0,10.38,0.18,24.0,592,0,0
24.0,0,71801.0,0,1,3597.0,7.56,0.05,3.0,651,1,0
30.0,0,72818.0,8,1,15000.0,13.55,0.21,9.0,630,0,0
39.0,1,120598.0,20,1,12000.0,11.01,0.1,13.0,598,1,0
31.0,0,94933.0,13,1,10000.0,14.59,0.11,7.0,677,0,1
23.0,1,177269.0,1,1,24884.0,10.34,0.14,3.0,583,1,0
43.0,1,147882.0,21,1,9150.0,6.03,0.06,12.0,608,1,0
25.0,0,96079.0,2,1,14590.0,11.89,0.15,3.0,705,0,0
22.0,0,59683.0,0,1,10000.0,8.0,0.17,2.0,597,0,1
25.0,1,55229.0,2,1,7500.0,8.32,0.14,3.0,578,1,0
31.0,1,33521.0,9,0,1500.0,10.93,0.04,8.0,616,1,0
28.0,1,67063.0,3,0,5000.0,12.53,0.07,10.0,589,0,0
25.0,0,73304.0,2,0,3000.0,13.47,0.04,3.0,566,0,1
24.0,0,100960.0,0,1,10000.0,11.74,0.1,3.0,539,0,0
25.0,1,61130.0,3,0,15890.0,16.68,0.26,4.0,584,0,1
21.0,0,40563.0,0,1,2500.0,6.03,0.06,4.0,625,1,0
27.0,1,67235.0,6,0,4000.0,6.76,0.06,10.0,591,1,0
23.0,1,44092.0,0,1,12000.0,8.53,0.27,3.0,604,1,0
23.0,1,24853.0,0,1,2500.0,16.82,0.1,2.0,524,1,0
22.0,0,39542.0,0,0,12875.0,12.53,0.33,4.0,617,0,1
21.0,1,55210.0,0,1,6250.0,5.42,0.11,3.0,558,1,0
23.0,0,118819.0,2,1,14500.0,8.94,0.12,3.0,656,0,0
31.0,1,70605.0,9,1,14000.0,12.87,0.2,9.0,598,0,0
24.0,1,68788.0,2,1,20000.0,11.11,0.29,2.0,622,1,0
37.0,1,31728.0,14,1,1600.0,11.01,0.05,14.0,616,0,0
24.0,1,36008.0,0,0,1494.0,14.13,0.04,3.0,680,0,1
25.0,0,43329.0,2,0,4000.0,10.99,0.09,3.0,641,1,0
31.0,1,73279.0,11,0,6000.0,10.16,0.08,9.0,586,1,0
37.0,1,89735.0,14,1,12000.0,7.51,0.13,17.0,651,1,0
26.0,0,61147.0,7,1,11000.0,13.87,0.18,4.0,676,0,0
26.0,0,101893.0,1,1,9000.0,6.62,0.09,4.0,676,0,0
28.0,1,50752.0,8,1,7750.0,12.21,0.15,9.0,546,0,0
24.0,1,66743.0,0,0,15000.0,11.14,0.22,4.0,602,0,0
23.0,0,80042.0,0,0,3000.0,5.99,0.04,2.0,626,1,0
22.0,1,31546.0,0,0,6000.0,7.54,0.19,3.0,533,1,0
25.0,1,120018.0,6,1,15000.0,6.17,0.12,4.0,642,0,0
23.0,0,60511.0,0,0,25000.0,8.08,0.41,3.0,628,0,1
22.0,1,78958.0,0,0,3000.0,6.99,0.04,4.0,701,0,0
24.0,0,39269.0,0,0,3000.0,9.08,0.08,4.0,686,1,0
73.0,1,90678.0,47,0,7800.0,11.01,0.09,24.0,696,1,0
23.0,0,79086.0,3,1,15000.0,14.5,0.19,4.0,561,0,0
22.0,0,20953.0,0,0,1000.0,13.48,0.05,4.0,665,1,0
22.0,0,50833.0,0,0,17000.0,12.87,0.33,3.0,632,0,1
35.0,1,99386.0,10,1,18800.0,7.51,0.19,10.0,577,0,0
34.0,1,101694.0,9,1,9250.0,11.36,0.09,8.0,694,1,0
44.0,1,63317.0,21,1,6000.0,8.59,0.09,11.0,686,0,0
26.0,1,62764.0,1,1,5000.0,8.94,0.08,2.0,667,0,1
36.0,1,62415.0,17,0,8000.0,13.47,0.13,13.0,528,0,0
29.0,1,82741.0,8,1,15000.0,12.73,0.18,6.0,671,1,0
22.0,0,136193.0,0,1,6400.0,13.06,0.05,4.0,623,1,0
29.0,1,74785.0,7,0,6000.0,16.95,0.08,9.0,615,0,1
27.0,1,133760.0,3,0,28000.0,7.9,0.21,8.0,618,1,0
24.0,1,92686.0,3,1,12000.0,11.01,0.13,3.0,669,0,0
24.0,0,71559.0,0,0,3200.0,13.8,0.04,3.0,648,0,1
25.0,1,31480.0,1,0,2000.0,9.91,0.06,4.0,584,0,0
31.0,1,271193.0,8,1,3000.0,11.48,0.01,6.0,628,1,0
22.0,0,95960.0,0,0,4000.0,11.01,0.04,2.0,676,1,0
28.0,0,121028.0,7,1,13000.0,8.59,0.11,9.0,690,0,0
29.0,0,39524.0,6,0,5000.0,11.01,0.13,10.0,593,0,1
21.0,0,63322.0,0,0,4600.0,8.59,0.07,2.0,646,1,0
24.0,0,73057.0,2,1,9000.0,11.01,0.12,4.0,616,1,0
27.0,1,96908.0,4,1,35000.0,11.01,0.36,8.0,585,1,0
24.0,1,139555.0,0,1,10000.0,7.75,0.07,4.0,665,0,0
33.0,0,56817.0,8,0,2000.0,14.65,0.04,6.0,682,1,0
32.0,1,124856.0,9,0,24083.0,11.39,0.19,10.0,573,1,0
23.0,0,70216.0,0,1,4000.0,11.01,0.06,3.0,616,0,0
22.0,0,37013.0,0,0,3000.0,11.12,0.08,3.0,590,1,0
23.0,1,178660.0,2,0,25000.0,14.93,0.14,3.0,590,0,1
26.0,1,57717.0,3,0,3800.0,13.49,0.07,3.0,658,1,0
23.0,1,49010.0,0,0,10000.0,10.75,0.2,4.0,605,1,0
30.0,0,42035.0,5,0,7500.0,11.01,0.18,6.0,624,0,1
29.0,0,172583.0,8,1,16800.0,6.17,0.1,9.0,564,1,0
34.0,0,75541.0,12,0,9100.0,13.48,0.12,7.0,672,0,0
23.0,0,120862.0,0,1,20000.0,11.85,0.17,3.0,579,1,0
34.0,0,56102.0,11,0,18000.0,11.01,0.32,9.0,553,0,1
28.0,0,192956.0,6,0,8000.0,12.69,0.04,7.0,611,1,0
21.0,1,15134.0,0,0,1600.0,10.59,0.11,2.0,550,1,0
29.0,0,85390.0,4,1,4000.0,11.86,0.05,6.0,645,0,0
39.0,1,101281.0,15,0,10000.0,16.4,0.1,14.0,733,0,1
24.0,1,93773.0,5,0,8000.0,7.51,0.09,3.0,563,1,0
26.0,0,67149.0,4,1,10000.0,6.99,0.15,3.0,617,1,0
35.0,0,78614.0,13,1,4500.0,12.53,0.06,9.0,649,0,0
25.0,0,88900.0,3,0,6000.0,14.96,0.07,4.0,669,0,1
24.0,1,111699.0,0,1,15000.0,11.11,0.13,4.0,546,1,0
31.0,0,44061.0,7,0,3000.0,9.91,0.07,7.0,470,1,0
22.0,1,33286.0,1,1,12000.0,11.01,0.36,3.0,636,0,1
28.0,0,88890.0,5,0,12000.0,8.9,0.13,5.0,544,1,0
25.0,1,130825.0,6,1,21000.0,11.71,0.16,4.0,547,1,0
25.0,0,73172.0,2,0,7000.0,9.25,0.1,4.0,582,1,0
37.0,1,76639.0,19,0,14900.0,9.63,0.19,13.0,625,1,0
33.0,0,21199.0,11,0,3459.0,8.36,0.16,10.0,668,0,1
27.0,0,60036.0,5,1,7500.0,16.32,0.12,7.0,697,0,1
23.0,0,54523.0,1,0,5000.0,16.29,0.09,4.0,625,0,1
27.0,0,92395.0,5,1,13488.0,9.47,0.15,6.0,553,1,0
23.0,1,28149.0,0,1,3000.0,8.9,0.11,2.0,626,0,1
29.0,0,25018.0,7,1,5000.0,6.7,0.2,7.0,695,0,0
24.0,1,91033.0,2,1,14000.0,9.99,0.15,2.0,692,0,1
26.0,1,36753.0,3,0,9000.0,5.99,0.24,2.0,678,0,1
25.0,0,23627.0,4,1,3000.0,9.91,0.13,2.0,649,0,1
30.0,0,15343.0,7,0,1800.0,14.35,0.12,5.0,648,1,0
25.0,0,73309.0,7,0,8000.0,11.86,0.11,4.0,586,1,0
31.0,0,39066.0,7,0,4200.0,9.99,0.11,7.0,653,1,0
27.0,1,85003.0,6,0,15000.0,5.79,0.18,6.0,678,0,0
23.0,1,37145.0,3,1,6000.0,12.34,0.16,3.0,609,1,0
37.0,1,58301.0,14,1,3500.0,8.49,0.06,15.0,683,0,0
34.0,0,66620.0,10,1,2500.0,13.49,0.04,5.0,641,1,0
21.0,1,18221.0,0,0,1000.0,16.29,0.05,4.0,559,0,1
36.0,0,50160.0,16,1,6250.0,10.62,0.12,17.0,651,1,0
23.0,0,51348.0,0,1,5400.0,11.78,0.11,4.0,678,0,0
26.0,1,106677.0,4,1,12000.0,5.79,0.11,4.0,580,1,0
29.0,1,87467.0,9,0,4000.0,18.79,0.05,6.0,661,1,0
24.0,0,29475.0,4,0,5375.0,10.99,0.18,3.0,662,0,0
27.0,0,89468.0,5,0,12000.0,14.08,0.13,7.0,609,1,0
24.0,1,37117.0,0,0,15000.0,15.52,0.4,3.0,657,0,1
28.0,0,275769.0,4,1,35000.0,14.28,0.13,6.0,530,1,0
29.0,0,59773.0,4,0,14000.0,10.65,0.23,9.0,606,1,0
39.0,0,59458.0,18,1,15000.0,9.88,0.25,15.0,581,1,0
24.0,0,73423.0,5,0,7000.0,8.59,0.1,3.0,591,0,0
40.0,0,118736.0,20,1,5200.0,9.63,0.04,16.0,661,1,0
39.0,0,73677.0,15,0,6000.0,15.33,0.08,15.0,704,0,1
28.0,0,40995.0,7,1,16700.0,7.66,0.41,5.0,684,0,0
27.0,0,47687.0,2,0,7200.0,10.65,0.15,5.0,551,0,1
33.0,1,66766.0,10,1,7000.0,6.92,0.1,9.0,632,0,0
43.0,1,74422.0,17,0,11026.0,15.97,0.15,12.0,699,0,1
28.0,1,90802.0,7,1,6000.0,11.48,0.07,8.0,669,1,0
39.0,0,108851.0,15,1,22000.0,12.67,0.2,15.0,651,1,0
31.0,1,50253.0,7,0,2728.0,11.75,0.05,9.0,649,0,0
32.0,0,49279.0,7,0,7175.0,12.99,0.15,7.0,651,0,0
22.0,0,71766.0,0,1,15000.0,5.99,0.21,3.0,586,1,0
29.0,1,51431.0,7,1,6000.0,11.49,0.12,9.0,693,0,1
23.0,1,31307.0,2,1,1000.0,11.48,0.03,4.0,603,0,0
28.0,1,51156.0,6,1,10000.0,10.75,0.2,9.0,661,0,0
32.0,0,78038.0,10,1,25000.0,13.44,0.32,5.0,643,0,1
29.0,0,144889.0,8,1,8000.0,11.11,0.06,10.0,627,0,0
32.0,0,91585.0,10,0,15000.0,11.58,0.16,6.0,540,1,0
28.0,0,90894.0,6,0,6000.0,7.36,0.07,5.0,625,0,0
24.0,0,32597.0,3,1,6000.0,8.9,0.18,4.0,634,0,0
29.0,1,156929.0,8,1,18000.0,13.22,0.11,8.0,733,0,0
25.0,1,44351.0,0,0,8400.0,18.64,0.19,4.0,435,1,0
